%-Parking-data-(estimated-cars-per-bay)-for-bay-344
@relation parking

@attribute eventTime date ‘yyyy-MM-dd-HH:mm:ss’
@attribute occupiedSpaces numeric

@data
2013-08-20-13:00:00,1.68333333333333
2013-07-29-18:00:00,1.06666666666667
2013-11-25-09:00:00,1
2013-06-18-14:00:00,1
2013-09-10-15:00:00,1
2013-04-08-17:00:00,0.633333333333333
2013-07-03-12:00:00,1.63333333333333
2013-06-19-12:00:00,3.06666666666667
2013-04-16-11:00:00,0.716666666666667
2013-07-24-17:00:00,1.5
2013-10-07-10:00:00,2
2013-05-16-16:00:00,2.11666666666667
2013-06-19-11:00:00,1.75
2013-06-12-12:00:00,1.13333333333333
2013-04-29-08:00:00,0.466666666666667
2013-04-25-11:00:00,2
2013-12-31-14:00:00,2
2013-08-12-17:00:00,1
2013-09-13-10:00:00,1.73333333333333
2013-11-18-17:00:00,0.3
2013-08-01-15:00:00,2.58333333333333
2013-11-13-11:00:00,2
2013-12-20-11:00:00,2
2013-11-26-16:00:00,0.816666666666667
2013-12-16-08:00:00,0.35
2013-08-06-10:00:00,3
2013-07-29-20:00:00,1
2013-09-03-17:00:00,0.75
2013-06-14-11:00:00,1
2013-11-04-11:00:00,1
2013-09-25-13:00:00,3
2013-12-13-11:00:00,3
2013-07-26-17:00:00,2
2013-05-02-09:00:00,1.28333333333333
2014-01-06-12:00:00,1.88333333333333
2013-09-10-13:00:00,0.966666666666667
2013-06-20-16:00:00,2.01666666666667
2013-11-25-11:00:00,1
2013-06-19-09:00:00,1.2
2013-09-06-18:00:00,1.18333333333333
2013-04-25-09:00:00,1.86666666666667
2013-10-31-18:00:00,1.91666666666667
2013-04-29-14:00:00,1.96666666666667
2014-02-12-15:00:00,0.65
2013-10-07-08:00:00,0.533333333333333
2013-05-13-12:00:00,1.53333333333333
2013-05-16-18:00:00,1.98333333333333
2013-08-01-13:00:00,1.91666666666667
2013-06-08-16:00:00,1
2013-06-12-18:00:00,2.08333333333333
2013-09-13-08:00:00,0.416666666666667
2013-12-16-10:00:00,2.98333333333333
2013-04-23-17:00:00,2.03333333333333
2013-04-02-17:00:00,3.61666666666667
2013-12-20-13:00:00,1
2013-05-08-18:00:00,1.3
2014-02-03-18:00:00,1.73333333333333
2013-11-04-09:00:00,0.35
2013-08-06-08:00:00,1.66666666666667
2013-04-26-11:00:00,1.63333333333333
2014-02-04-11:00:00,2.06666666666667
2013-12-13-09:00:00,1.86666666666667
2013-04-15-14:00:00,2.15
2013-07-29-22:00:00,0.433333333333333
2014-02-04-19:00:00,0.316666666666667
2013-09-06-16:00:00,0.383333333333333
2013-07-26-19:00:00,0.716666666666667
2013-11-25-13:00:00,1
